,content,rating
12997,wannabe fortune teller. backtracks his entire premise in the last 2 sentences: declare it dead  but it'll live in a diff form,1
12998,that sucks  wish I could help you out...,1
12999,oh damn Hootie! Yup late 90's. Now that I think about it  I was a big Hootie and the Blowfish fan... back in high school.,1
13000,bah humbug! J/K She is the shit  I always had the hots for her. Damn what happened to all this great music??,1
13001,I think I was slow on the uptake there  I thought you meant some unamed specific char not in general. Retard day..as usual. XD,1
13002,believe me  not only fat kids like cake :),1
13003,"Hey you! Yeah  it sucks down here  eh? Not sure about downtown PDX but Gresham/Troutdale is hellish. 21"" o' snow here in Sandy :(",1
13004,lol.damn I gotta find a cheap ass flight,1
13005,Liz likes to be followed.  She's freaky  and a freak is what I need in my life.,1
13006,Breaking Dawn was a little too freak show for me.  I wish the story had taken a different turn after the wedding.,1
13007,LOL  maybe we have it at my store? I hate getting on the site unless I have to!,1
13008,I miss u too.  When r u gonna cum down here?Do u have aim?Send me ur number I lost all numbers.I'm planning 2 move 2 L.A asap.,1
13009,I don't mind a little baggy  but hanging off the ass is so not hot.  I wonder how much they spend on hair product...,1
13010,sore  whale-like  sleep deprived... & only 7 mnths ;-) Altho' prolly won't make it to 40. Now don't you wish you hadn't asked?!? :),1
13011,That's ass. I know how u feel. I dropped mine on the street last week and cracked the screen. But I stil have mine...sorry :(,1
13012,i hate putting it away  sorting  washing  drying is fine  putting away  hate it!,1
13013,damn homie  i hear they pulled the plug on your twitter game  thats foul..,1
13014,I am ok... how r u? :) the weather in belgium sucks thought but... hehe,1
13015,hey girl I still can't use this damn g1 lol,1
13016,damn I said happy new day lmaooo my druunk ass happy new years,1
13017,thank u jesus that damn awful word is dead. Fucka swag lmaooooo,1
13018,Right on eh! Fucking Fake Canadians cease and desist with using Canadian flags on your backpacks or I'll rip em off for you,1
13019,Don't ya just hate it when work gets in the way of eating?,1
13020,I prefer 1st weekend of December for decorations going up. Hate shops selling Xmas stuff from end August. Late November better,1
13021,"""Why I hate Bernie Madoff"" http://is.gd/c9cu",1
13022,That sucks  i hope he feels better soon!,1
13023,I love that you love hockey! (even if I dont like your team- tho I hate the Avs too so we have smthing in common) Go 'Nucks!,1
13024, poor you!!! hate both subjects!!!!,1
13025,- fucking tweet already! WE NEED NC TWEETING!,1
13026,HAPPY FUCKING BIRTHDAY  HO. I really hope this alert didn't wake you up. &gt;.&gt;,1
13027,I hope you're fucking right now. Birthday sex for the win!,1
13028,There such a pain in the ass when there gumed up arnt they? u_u The stupid thing is this isnt the first time Ive done that XD,1
13029,Well as long at its keeps its ass under my house and not where I can see it its ok! lol!,1
13030,Zach and Even be gettin' in that ass boy in 2K9! I bet you a pro at 2K9 now  you jack-of-all-trades-in-the face ass nigga!,1
13031,WELL YOU THINK OF SOMETHING THEN I HATE YOU,1
13032,@yummyone congrats ladies but can't attend wedding... Seen enough dykes this week (dick n barry van dyke) in diagnosis murder,1
13033,too much dick on tv wat with dickies real deal and diagnosis murder.... Oh and that jeremy kyle !!!!,1
13034,how cum ur up?,1
13035,I hope you feel better *hugs* - I got nothing on the ins. co. though. I can hate on them with you. Bastards!,1
13036,I hate those dreams!  I spend the rest of the morning dissatisifed with my own life and wish I could go back to bed :).,1
13037,Sucks always being inside on sunny days... I hope you get some time off work soon! :),1
13038,Thanks.  It will get better on tomorrow when I have some help.  Managing 3 under 6 when 2 are sick (+ me) sucks.,1
13039, lol  but what was the rumor? Gah I feel like I'm back in High School  I wanna fuck up whoever says shit about Dave  he's kickass,1
13040,its like his fucking twin or something. Iuno it was weird.,1
13041,i thought that movie was damn good  lemme know what u think  cuz i know ur picky,1
13042,Hot damn! It works!  Thanks. Hendersonville  too. My house!,1
13043,NC barbecue is pig. Sauce varies regionally (tomato- or vinegar-based) but not mustard.,1
13044,That's right.  It takes a freak cold front followed by an effing huge snow storm!,1
13045,Oh I hate that!  After one mortifying experience I never ask a woman if she's pregnant.,1
13046,BTW  when are you going to let Alice eat more than a fucking strawberry?,1
13047,It kinda shows how hamfisted and ass-backwards they are going about social media.,1
13048,Whoa. Quite a heavy-hitter to hang out with the vagabonds and tellers of dick jokes. Guess we know who to blackmail first.,1
13049,Pardon the intrusion  but fuck. That mixtape comes closer than anything in decades in making me believe in God. Thank you.,1
13050,"no  you know you are a nerd when you read your tweet and think to yourself ""I'm surprised he doesn't have it on his iphone yet""",1
13051,no  depeche mode sucks ass as well. se my earlier tweet. http://twitter.com/tcar/status/1073343643,1
13052,me thinks you're cursed or visit too many porn sites. FF almost never crashes on me (leaks mem like a bitch tho)  Opera never.,1
13053,a nigga still sore as hell.... fuck the gym lol.... ima go and work that shit out today tho...,1
13054,gotcha..... yeaaaaa  they might hate now  but everyone was with it back then....,1
13055,AT&T hates you. Don't feel bad though  they hate everybody.,1
13056,"I *was* gonna say ""coolest client ever"" but it sounded too ass-kissy. In public  no less. ""Friend"" is good. I like friend.",1
13057,no doubt. Teach that kid how to read the bounce or block out...damn.,1
13058,I'd rather ban divorce than gay marriage. No question.,1
13059,yeah  damn worthless cardio! = http://TwitPWR.com/xR/,1
13060,This argument sucks so bad bc I'm just trying to say tht NECC is a valuable conference to many people.You SEEM to disagree ;),1
13061,@BIG_RIG Said u look like a Fag! idk? He's gay! It's like a 3 way double door action thing I don't want to get involved with lOl!,1
13062,Holy FUCK now THAT is a pavlova. I hope you dont have to transport it :D,1
13063, link with the two flashes that hate each other http://bit.ly/12JQr,1
13064,Fucking awesome! LOL!,1
13065,And then they snap and get psycho on your ass!,1
13066,Or watch ghetto ass bitches fight over ghetto ass dudes on Real Chance of Love?,1
13067,No need to be scared. Just don't piss me off in traffic. That's all:),1
13068,What time do zombies cum out n play? If it's passed 10  sorry. Maybe next weekend?,1
13069,next PAX there should be a nerd hockey game for charity.,1
13070,Damn.  Nice site update.  You do good work.,1
13071,I also want to tell you that your PoP review is spot on. I don't get why there has been so much hate directed at it.,1
13072,yer damn right.  I bet that show was amazing.,1
13073,Oooh..thats a damn good picture too.,1
13074,damn..wolfmother.  really?  I had no idea who the rest of the bands were besides Velvet Revolver. LOL,1
13075,As someone with 3 years of QA experience  I can tell you that none of that shit was near acceptable. Fuck those morons.,1
13076,"damn you! Now I have it too. Sharing with all: the theme song from The Monkees is stuck in our heads. ""Hey hey we're the Monkees",1
13077,Not during the party  b/c Dick's in a good mood much of the night. So Bart doesn't get it beat out of him now.,1
13078,Het hate is all about sad poons.,1
13079,damn i wanted to write something like that!  i wonder  if it has api/ical support,1
13080,damn dude  we just missed each other in phoenix,1
13081,if all goes according to plan  less than a day.  gotta get the fuck to baltimore :),1
13082,damn I think I was going to write an adtrotrain article for you,1
13083,sure  but having a kick ass de facto admin plugin sure would rock!  for some folks... *shrug*,1
13084,i dont mean in rails core  i mean as a kick ass plugin for people that want that sort of thing.,1
13085,one of my classmates raised (tacitly) the same comparison. it doesn't make a damn bit of sense.,1
13086,Yeah  it'll have to do until I get the big-ass spotlight with my logo on it.,1
13087,ohhhh man. that sucks. I thought it was tonight. Sorry peeps.,1
13088,"Did you add a contact with swear words? Does that make it so it doesn't autocorrect ""fucking"" to ""ducking?""",1
13089,luigi's masion is straight fucking fun. short but fun,1
13090,man fuck the urine. the onlky way to live life is to shoot some jap bitch in the ass with an automatic airsoft rifle,1
13091,its much easier when you realize the japs arent really people and that the enola gay should have done another flyaround.,1
13092,sucks!!! i'm sorry,1
13093,the footage is AWESOME AND INCREDIBLE AND SRSLY WORTH EVERY FUCKING PENNY,1
13094,Yeah  I can barely navigate through one.  I hate all those distracting things in there!,1
13095,Eww - then it must be getting worse.  I hate the wind.  I think that is the worst part of winter  aside from shovelling.,1
13096,yeah i had to work and it sucks. the city is pretty much shut down.,1
13097,I'm really sorry I can't help with your cravings. FIND SOME PEOPLE TO CLICK ON THE DAMN PORTAL. Seriously raid warnings work.,1
13098,because working sucks. Wish I was an old money baby.,1
13099,lol. yeah man  the mall was fucking insane.,1
13100,"LOL  I love ""Emo Who."" I too trust Moffat so I am VERY intrigued to see where Moffat and Smith take the character.",1
13101,I hate to make you grumble so  wackiland!,1
13102,I'm really glad Hunter ruined the ending of that movie for me....I hate movies like that!! They really get me crying!,1
13103,"i know you've got search twitter set up for ""smaller ass""",1
13104,or it decides to fight back and the wires stab u in the armpit? Hate that.,1
13105,I hate TV in general  but Wes' parents have it on constantly so I get to have dinner & rage at the news & current affairs shows,1
13106,Have you cum into possession of this book? I've heard of it.,1
13107,Two named lightsabers. Nerd much? :D (Sounds fun!),1
13108,Sucks for them. You have a natural talent for filmmaking  and you're doing just fine without college  it seems! (Congrats on NYT!),1
13109,Are you ready to TWEETBOOOOOOOOMB!!! *that damn song fades in  just like at sporting events*,1
13110,that's even better! I'm insured and I hate all my stuff! XD,1
13111,I wonder if there are any sparkling vampires in the vincinity. XD OH EDWARD!!! (I really hate Twilight  lol.),1
13112,Not yet  the woman was wanting to escape  but I'm taking care of the situation  pppfff. I hate these kind of things :S,1
13113,hahaha! Thanks for the heads up. I hate when that happens,1
13114,Goldies has the nastiest beer! :/ and the bartender is a fucking asshole. Haha.,1
13115,I love chipotle. Fuck you. :) haha,1
13116,:( I was ass attacked by the concrete floor.,1
13117,haha. Santyna is talking to me bout u. Damn  still got game. Haha,1
13118,"I lovingly call myself and followers ""Twits"" all the time. Hate to think I offend anyone though.",1
13119,and prolific  and pretty damn smart about her career. although. those effing upgrade commercials suck rocks.,1
13120,nice. I have a fucking pink couch in my room lol,1
